session,block,valence,trial,feedback_common,present_pavlovian,n_stimuli,early_stop,n_groups,stimulus_group,stimulus_group_id,stimulus_middle,feedback_middle,optimal_side,feedback_optimal,feedback_suboptimal,optimal_right,feedback_right,feedback_left,stimulus_right,stimulus_left,n_confusing,optimal_A,primary_outcome_A,primary_outcome_B,secondary_outcome_A,secondary_outcome_B,feedback_A,feedback_B,stimulus_A,stimulus_B,A_on_right
wk2,6,0,10,true,true,2,true,1,1,6,,,,,,true,-0.01,0.01,hopscotch_2.jpg,pan_1.jpg,1,false,0.01,-0.01,-0.5,0.5,0.01,-0.01,pan_1.jpg,hopscotch_2.jpg,false
wk2,7,0,1,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,icicle_1.jpg,pan_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,true
wk2,7,0,2,false,true,2,true,1,1,7,,,,,,false,-1.0,-0.5,pan_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,-0.5,-1.0,icicle_1.jpg,pan_2.jpg,false
wk2,7,0,3,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,icicle_1.jpg,pan_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,true
wk2,7,0,4,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,pan_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,false
wk2,7,0,5,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,pan_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,false
wk2,7,0,6,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,icicle_1.jpg,pan_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,true
wk2,7,0,7,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,pan_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,false
wk2,7,0,8,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,icicle_1.jpg,pan_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,true
wk2,7,0,9,true,true,2,true,1,1,7,,,,,,true,1.0,0.01,icicle_1.jpg,pan_2.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,true
wk2,7,0,10,true,true,2,true,1,1,7,,,,,,false,0.01,1.0,pan_2.jpg,icicle_1.jpg,1,true,1.0,0.01,-0.5,-1.0,1.0,0.01,icicle_1.jpg,pan_2.jpg,false
wk2,8,0,1,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,icicle_2.jpg,pig_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,false
wk2,8,0,2,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,pig_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,true
wk2,8,0,3,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,pig_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,true
wk2,8,0,4,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,icicle_2.jpg,pig_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,false
wk2,8,0,5,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,pig_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,true
wk2,8,0,6,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,icicle_2.jpg,pig_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,false
wk2,8,0,7,true,true,2,true,1,1,8,,,,,,false,-1.0,1.0,icicle_2.jpg,pig_1.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,false
wk2,8,0,8,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,pig_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,true
wk2,8,0,9,false,true,2,true,1,1,8,,,,,,false,0.01,-1.0,icicle_2.jpg,pig_1.jpg,1,true,1.0,-1.0,-1.0,0.01,-1.0,0.01,pig_1.jpg,icicle_2.jpg,false
wk2,8,0,10,true,true,2,true,1,1,8,,,,,,true,1.0,-1.0,pig_1.jpg,icicle_2.jpg,1,true,1.0,-1.0,-1.0,0.01,1.0,-1.0,pig_1.jpg,icicle_2.jpg,true
wk2,9,0,1,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,sushi_1.jpg,pig_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,true
wk2,9,0,2,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,pig_2.jpg,sushi_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,false
wk2,9,0,3,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,pig_2.jpg,sushi_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,false
wk2,9,0,4,false,true,2,true,1,1,9,,,,,,false,-0.5,-0.01,sushi_1.jpg,pig_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,sushi_1.jpg,pig_2.jpg,true
wk2,9,0,5,false,true,2,true,1,1,9,,,,,,true,-0.01,-0.5,pig_2.jpg,sushi_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.5,-0.01,sushi_1.jpg,pig_2.jpg,false
wk2,9,0,6,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,sushi_1.jpg,pig_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,true
wk2,9,0,7,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,pig_2.jpg,sushi_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,false
wk2,9,0,8,true,true,2,true,1,1,9,,,,,,true,1.0,-0.01,pig_2.jpg,sushi_1.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,false
wk2,9,0,9,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,sushi_1.jpg,pig_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,true
wk2,9,0,10,true,true,2,true,1,1,9,,,,,,false,-0.01,1.0,sushi_1.jpg,pig_2.jpg,2,false,-0.01,1.0,-0.5,-0.01,-0.01,1.0,sushi_1.jpg,pig_2.jpg,true
wk2,10,0,1,true,true,2,true,1,1,10,,,,,,false,-0.01,0.5,sushi_2.jpg,microscope_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,false
wk2,10,0,2,false,true,2,true,1,1,10,,,,,,false,-1.0,-0.01,sushi_2.jpg,microscope_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,microscope_1.jpg,sushi_2.jpg,false
wk2,10,0,3,true,true,2,true,1,1,10,,,,,,false,-0.01,0.5,sushi_2.jpg,microscope_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,false
wk2,10,0,4,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,true
wk2,10,0,5,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,true
wk2,10,0,6,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,true
wk2,10,0,7,false,true,2,true,1,1,10,,,,,,false,-1.0,-0.01,sushi_2.jpg,microscope_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,-0.01,-1.0,microscope_1.jpg,sushi_2.jpg,false
wk2,10,0,8,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,true
wk2,10,0,9,true,true,2,true,1,1,10,,,,,,false,-0.01,0.5,sushi_2.jpg,microscope_1.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,false
wk2,10,0,10,true,true,2,true,1,1,10,,,,,,true,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,2,true,0.5,-0.01,-0.01,-1.0,0.5,-0.01,microscope_1.jpg,sushi_2.jpg,true
wk2,11,0,1,false,true,2,true,1,1,11,,,,,,false,1.0,-0.5,shopping_basket_1.jpg,microscope_2.jpg,2,false,0.01,0.5,1.0,-0.5,1.0,-0.5,shopping_basket_1.jpg,microscope_2.jpg,true
wk2,11,0,2,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,microscope_2.jpg,shopping_basket_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,false
wk2,11,0,3,true,true,2,true,1,1,11,,,,,,false,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,true
wk2,11,0,4,true,true,2,true,1,1,11,,,,,,false,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,true
wk2,11,0,5,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,microscope_2.jpg,shopping_basket_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,false
wk2,11,0,6,false,true,2,true,1,1,11,,,,,,false,1.0,-0.5,shopping_basket_1.jpg,microscope_2.jpg,2,false,0.01,0.5,1.0,-0.5,1.0,-0.5,shopping_basket_1.jpg,microscope_2.jpg,true
wk2,11,0,7,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,microscope_2.jpg,shopping_basket_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,false
wk2,11,0,8,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,microscope_2.jpg,shopping_basket_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,false
wk2,11,0,9,true,true,2,true,1,1,11,,,,,,false,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,true
wk2,11,0,10,true,true,2,true,1,1,11,,,,,,true,0.5,0.01,microscope_2.jpg,shopping_basket_1.jpg,2,false,0.01,0.5,1.0,-0.5,0.01,0.5,shopping_basket_1.jpg,microscope_2.jpg,false
wk2,12,0,1,true,true,2,true,1,1,12,,,,,,true,0.01,-1.0,shopping_basket_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,false
wk2,12,0,2,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,true
wk2,12,0,3,true,true,2,true,1,1,12,,,,,,true,0.01,-1.0,shopping_basket_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,false
wk2,12,0,4,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,true
wk2,12,0,5,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,true
wk2,12,0,6,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,true
wk2,12,0,7,true,true,2,true,1,1,12,,,,,,false,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,true
wk2,12,0,8,false,true,2,true,1,1,12,,,,,,true,0.5,1.0,shopping_basket_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,1.0,0.5,celery_1.jpg,shopping_basket_2.jpg,false
wk2,12,0,9,true,true,2,true,1,1,12,,,,,,true,0.01,-1.0,shopping_basket_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,-1.0,0.01,celery_1.jpg,shopping_basket_2.jpg,false
wk2,12,0,10,false,true,2,true,1,1,12,,,,,,true,0.5,1.0,shopping_basket_2.jpg,celery_1.jpg,2,false,-1.0,0.01,1.0,0.5,1.0,0.5,celery_1.jpg,shopping_basket_2.jpg,false
wk2,13,0,1,false,true,2,true,1,1,13,,,,,,false,0.5,1.0,celery_2.jpg,butter_1.jpg,2,true,-0.01,-0.5,1.0,0.5,1.0,0.5,butter_1.jpg,celery_2.jpg,false
wk2,13,0,2,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,butter_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,true
wk2,13,0,3,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,butter_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,true
wk2,13,0,4,false,true,2,true,1,1,13,,,,,,false,0.5,1.0,celery_2.jpg,butter_1.jpg,2,true,-0.01,-0.5,1.0,0.5,1.0,0.5,butter_1.jpg,celery_2.jpg,false
wk2,13,0,5,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,butter_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,true
wk2,13,0,6,true,true,2,true,1,1,13,,,,,,false,-0.5,-0.01,celery_2.jpg,butter_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,false
wk2,13,0,7,true,true,2,true,1,1,13,,,,,,false,-0.5,-0.01,celery_2.jpg,butter_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,false
wk2,13,0,8,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,butter_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,true
wk2,13,0,9,true,true,2,true,1,1,13,,,,,,false,-0.5,-0.01,celery_2.jpg,butter_1.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,false
wk2,13,0,10,true,true,2,true,1,1,13,,,,,,true,-0.01,-0.5,butter_1.jpg,celery_2.jpg,2,true,-0.01,-0.5,1.0,0.5,-0.01,-0.5,butter_1.jpg,celery_2.jpg,true
wk2,14,0,1,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,butter_2.jpg,fudge_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,false
wk2,14,0,2,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,butter_2.jpg,fudge_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,false
wk2,14,0,3,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,butter_2.jpg,fudge_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,false
wk2,14,0,4,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,fudge_1.jpg,butter_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,true
wk2,14,0,5,false,true,2,true,1,1,14,,,,,,true,-0.01,0.01,fudge_1.jpg,butter_2.jpg,2,true,0.01,-0.5,-0.01,0.01,-0.01,0.01,fudge_1.jpg,butter_2.jpg,true
wk2,14,0,6,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,fudge_1.jpg,butter_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,true
wk2,14,0,7,true,true,2,true,1,1,14,,,,,,true,0.01,-0.5,fudge_1.jpg,butter_2.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,true
wk2,14,0,8,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,butter_2.jpg,fudge_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,false
wk2,14,0,9,true,true,2,true,1,1,14,,,,,,false,-0.5,0.01,butter_2.jpg,fudge_1.jpg,2,true,0.01,-0.5,-0.01,0.01,0.01,-0.5,fudge_1.jpg,butter_2.jpg,false
wk2,14,0,10,false,true,2,true,1,1,14,,,,,,true,-0.01,0.01,fudge_1.jpg,butter_2.jpg,2,true,0.01,-0.5,-0.01,0.01,-0.01,0.01,fudge_1.jpg,butter_2.jpg,true
wk2,15,0,1,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,true
wk2,15,0,2,true,true,2,true,1,1,15,,,,,,false,-1.0,-0.5,fudge_2.jpg,comic_book_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,false
wk2,15,0,3,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,true
wk2,15,0,4,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,true
wk2,15,0,5,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,true
wk2,15,0,6,false,true,2,true,1,1,15,,,,,,false,0.5,-1.0,fudge_2.jpg,comic_book_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-1.0,0.5,comic_book_1.jpg,fudge_2.jpg,false
wk2,15,0,7,true,true,2,true,1,1,15,,,,,,true,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,true
wk2,15,0,8,true,true,2,true,1,1,15,,,,,,false,-1.0,-0.5,fudge_2.jpg,comic_book_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,false
wk2,15,0,9,false,true,2,true,1,1,15,,,,,,false,0.5,-1.0,fudge_2.jpg,comic_book_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-1.0,0.5,comic_book_1.jpg,fudge_2.jpg,false
wk2,15,0,10,true,true,2,true,1,1,15,,,,,,false,-1.0,-0.5,fudge_2.jpg,comic_book_1.jpg,2,true,-0.5,-1.0,-1.0,0.5,-0.5,-1.0,comic_book_1.jpg,fudge_2.jpg,false
wk24,1,0,1,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,bag_1.jpg,keyboard_2.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,true
wk24,1,0,2,true,true,2,true,1,1,1,,,,,,true,1.0,0.5,keyboard_2.jpg,bag_1.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,false
wk24,1,0,3,true,true,2,true,1,1,1,,,,,,true,1.0,0.5,keyboard_2.jpg,bag_1.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,false
wk24,1,0,4,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,bag_1.jpg,keyboard_2.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,true
wk24,1,0,5,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,bag_1.jpg,keyboard_2.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,true
wk24,1,0,6,true,true,2,true,1,1,1,,,,,,true,1.0,0.5,keyboard_2.jpg,bag_1.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,false
wk24,1,0,7,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,bag_1.jpg,keyboard_2.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,true
wk24,1,0,8,true,true,2,true,1,1,1,,,,,,false,0.5,1.0,bag_1.jpg,keyboard_2.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,true
wk24,1,0,9,true,true,2,true,1,1,1,,,,,,true,1.0,0.5,keyboard_2.jpg,bag_1.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,false
wk24,1,0,10,true,true,2,true,1,1,1,,,,,,true,1.0,0.5,keyboard_2.jpg,bag_1.jpg,0,false,0.5,1.0,,,0.5,1.0,bag_1.jpg,keyboard_2.jpg,false
wk24,2,0,1,true,true,2,true,1,1,2,,,,,,false,-0.5,1.0,margarita_1.jpg,bag_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,true
wk24,2,0,2,true,true,2,true,1,1,2,,,,,,false,-0.5,1.0,margarita_1.jpg,bag_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,true
wk24,2,0,3,true,true,2,true,1,1,2,,,,,,true,1.0,-0.5,bag_2.jpg,margarita_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,false
wk24,2,0,4,true,true,2,true,1,1,2,,,,,,true,1.0,-0.5,bag_2.jpg,margarita_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,false
wk24,2,0,5,true,true,2,true,1,1,2,,,,,,false,-0.5,1.0,margarita_1.jpg,bag_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,true
wk24,2,0,6,true,true,2,true,1,1,2,,,,,,true,1.0,-0.5,bag_2.jpg,margarita_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,false
wk24,2,0,7,true,true,2,true,1,1,2,,,,,,true,1.0,-0.5,bag_2.jpg,margarita_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,false
wk24,2,0,8,true,true,2,true,1,1,2,,,,,,false,-0.5,1.0,margarita_1.jpg,bag_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,true
wk24,2,0,9,true,true,2,true,1,1,2,,,,,,false,-0.5,1.0,margarita_1.jpg,bag_2.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,true
wk24,2,0,10,true,true,2,true,1,1,2,,,,,,true,1.0,-0.5,bag_2.jpg,margarita_1.jpg,0,false,-0.5,1.0,,,-0.5,1.0,margarita_1.jpg,bag_2.jpg,false
wk24,3,0,1,true,true,2,true,1,1,3,,,,,,true,0.5,-1.0,margarita_2.jpg,popsicle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,false
wk24,3,0,2,true,true,2,true,1,1,3,,,,,,false,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,true
wk24,3,0,3,true,true,2,true,1,1,3,,,,,,false,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,true
wk24,3,0,4,true,true,2,true,1,1,3,,,,,,false,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,true
wk24,3,0,5,true,true,2,true,1,1,3,,,,,,true,0.5,-1.0,margarita_2.jpg,popsicle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,false
wk24,3,0,6,true,true,2,true,1,1,3,,,,,,false,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,true
wk24,3,0,7,true,true,2,true,1,1,3,,,,,,true,0.5,-1.0,margarita_2.jpg,popsicle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,false
wk24,3,0,8,true,true,2,true,1,1,3,,,,,,false,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,true
wk24,3,0,9,true,true,2,true,1,1,3,,,,,,true,0.5,-1.0,margarita_2.jpg,popsicle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,false
wk24,3,0,10,true,true,2,true,1,1,3,,,,,,true,0.5,-1.0,margarita_2.jpg,popsicle_1.jpg,0,false,-1.0,0.5,,,-1.0,0.5,popsicle_1.jpg,margarita_2.jpg,false
wk24,4,0,1,true,true,2,true,1,1,4,,,,,,true,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,true
wk24,4,0,2,true,true,2,true,1,1,4,,,,,,false,-1.0,-0.01,popsicle_2.jpg,camel_1.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,false
wk24,4,0,3,true,true,2,true,1,1,4,,,,,,true,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,0,true,-0.01,-1.0,,,-0.01,-1.0,camel_1.jpg,popsicle_2.jpg,true
